phase_name,phase,step,location,Task,Note,FALSE
Handle Uncaught JavaScript Errors in Vue.js with onErrorCaptured Hook,6,66,app.vue,then setError to error in OnErrorCapture,"onErrorCaptured((error) => {
  errorStore.setError({ error })
})",TRUE
Use Props and Vue.js Deep Pseudo-class to Create a Dev Error Component,6,67,components/AppError,Create new file AppErrorDevSection.vue,,TRUE
Use Props and Vue.js Deep Pseudo-class to Create a Dev Error Component,6,67,appErrorPage.vue,Copy the outer div part to AppErrorDevSection.vue,"<div class=""error__content"">
      <iconify-icon icon=""lucide:triangle-alert"" class=""error__icon"" />
      <h1 class=""error__code"">{{ customCode || code }}</h1>
      <p class=""error__code"" v-if=""statusCode"">Status Code: {{ statusCode }}</p>
      <p class=""error__msg"">{{ message }}</p>
      <p v-if=""hint"">{{ hint }}</p>
      <p v-if=""details"">{{ details }}</p>
      <div class=""error-footer"">
        <p class=""error-footer__text"">You'll find lots to explore on the home page.</p>
        <RouterLink to=""/"">
          <Button class=""max-w-36""> Back to homepage </Button>
        </RouterLink>
      </div>
    </div>",TRUE
Use Props and Vue.js Deep Pseudo-class to Create a Dev Error Component,6,67,appErrorPage.vue,Now ref new component inside section,"<template>
  <section class=""error"">
   <AppErrorDevSection />
  </section>
</template>",TRUE
Use Props and Vue.js Deep Pseudo-class to Create a Dev Error Component,6,67,AppErrorPage.vue,call the consts,"<section class=""error"">
   <AppErrorDevSection :message :customCode :details :code :hint :statusCode/>",TRUE
Use Props and Vue.js Deep Pseudo-class to Create a Dev Error Component,6,67,AppErrorDevSection.vue,define props,"defineProps<{
  message: string
  customCode: number
  code: string
  statusCode: number
  hint: string | null
  details: string
}>()",TRUE
Create an Error Page for the Production Server,6,68,AppError,create new file AppErrorProdSection,,TRUE
Create an Error Page for the Production Server,6,68,AppErrorDevSection.vue,copy code and paste in AppErrorProdSection,"script setup lang=""ts"">
defineProps<{
  message: string
  customCode: number
  code: string
  statusCode: number
  hint: string | null
  details: string
}>()

</script>

<template>
  <div class=""error__content"">
      <iconify-icon icon=""lucide:triangle-alert"" class=""error__icon"" />
      <h1 class=""error__code"">{{ customCode || code }}</h1>
      <p class=""error__code"" v-if=""statusCode"">Status Code: {{ statusCode }}</p>
      <p class=""error__msg"">{{ message }}</p>
      <p v-if=""hint"">{{ hint }}</p>
      <p v-if=""details"">{{ details }}</p>
      <div class=""error-footer"">
        <p class=""error-footer__text"">You'll find lots to explore on the home page.</p>
        <RouterLink to=""/"">
          <Button class=""max-w-36""> Back to homepage </Button>
        </RouterLink>
      </div>
    </div>
</template>
",TRUE
Create an Error Page for the Production Server,6,68,AppErrorProdSection.vue,Update template to onluy include,"<template>
  <div class=""error__content"">
      <iconify-icon icon=""lucide:triangle-alert"" class=""error__icon"" />
      <h1 class=""error__code"">{{ customCode }}</h1>
      <p class=""error__msg"">{{ message }}</p>
      <div class=""error-footer"">
        <p class=""error-footer__text"">You'll find lots to explore on the home page.</p>
        <RouterLink to=""/"">
          <Button class=""max-w-36""> Back to homepage </Button>
        </RouterLink>
      </div>
    </div>
</template>",TRUE
Create an Error Page for the Production Server,6,68,AppErrorProdSection.vue,craete default error,"const error = ref({
  code: 500,
  msg: 'Oops! Something went wrong.',
})",TRUE
Create an Error Page for the Production Server,6,68,AppErrorProdSection.vue,Then change in template to call default error,"<h1 class=""error__code"">{{ error.code}}</h1>
      <p class=""error__msg"">{{ error.msg }}</p>",TRUE
Create an Error Page for the Production Server,6,68,stores/error.ts,add new state underneatth const active error,const isCustomError = ref(false),TRUE
Create an Error Page for the Production Server,6,68,stores/error.ts,create new if statemment above other if ,if (typeof error === 'string') isCustomError.value = true,TRUE
Create an Error Page for the Production Server,6,68,stores/error.ts,return new state ,isCustomError,TRUE
Create an Error Page for the Production Server,6,68,AppErrorPage.vue,Add new component ,"<AppErrorProdSection
      :message
      :customCode
      :details
      :code
      :hint
      :statusCode
      :isCustomError=""errorStore.isCustomError""
    />",TRUE
Create an Error Page for the Production Server,6,68,AppErrorProdSection.vue,add new prop,isCustomError: boolean,TRUE
Create an Error Page for the Production Server,6,68,AppErrorProdSection.vue,make defineProps a  variable,const props = defineProps<{,TRUE
Create an Error Page for the Production Server,6,68,AppErrorProdSection.vue,add if statement,"if (props.isCustomError) {
  error.value.code = props.customCode
  error.value.msg = props.message
}",TRUE
Create an Error Page for the Production Server,6,68,AppErrorProdSection.vue,add if statement for databse errors,"if(props.statusCode === 406) {
  error.value.code = 404
  error.value.msg = ""Sorry, we couldnt find this page.""
}",TRUE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,AppErrorPage.vue,add ne var for async ,"const ErrorTemplate = import.meta.env.DEV
  ? defineAsyncComponent(() => import('./AppErrorDevSection.vue'))
  : defineAsyncComponent(() => import('./AppErrorProdSection.vue'))",TRUE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,AppErrorPage.vue,update section to call ErrorTemplate,"<section class=""error"">
    <ErrorTemplate
      :message
      :customCode
      :details
      :code
      :hint
      :statusCode
      :isCustomError=""errorStore.isCustomError""
    />
  </section>",TRUE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,stores/error.ts,above return add new var to clear browser,"const clearError = () => {
    activeError.value = null
    isCustomError.value = false
  }",TRUE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,stores/error.ts,return new var,clearError,TRUE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,AppErrorPage.vue,update afterEach to call clearError,"router.afterEach(() => {
  errorStore.clearError()
})",TRUE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,Terminal,npm run build,,FALSE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,Terminal,npm run preview,,FALSE
Use defineAsyncComponent to Conditionally Render the Appropriate Error Page,6,69,AppErrorProdSection.vue,delete unused props,"const props = defineProps<{
  message: string
  customCode: number
  statusCode: number
  isCustomError: boolean
}>()",FALSE
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Terminal,npm run db:migrate:new profiles-schema,,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Github repo,Copy from migrate profiles-schema,"drop table if exists profiles;
TRUNCATE auth.users cascade;

create table 
  profiles (
    id uuid references auth.users on delete cascade not null,
    created_at timestamptz default now() not null,
    username text unique not null,
    full_name text not null,
    bio text default null,
    mode text default 'dark' not null,
    avatar_url text default null,
    
    primary key (id)
  );",
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Terminal,npm run db:reset,,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,,npx supabase login,,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Terminal,npm run supabase:types,,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Supabase,api docs,https://supabase.com/docs/reference/javascript/auth-api,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,pages,create register.vue and copy temp from repo,"<script setup lang=""ts""></script>

<template>
  <div
    class=""mx-auto w-full flex justify-center items-center p-10 text-center -mt-10 min-h-[90vh] h-full""
  >
    <Card class=""max-w-sm w-full mx-auto h-full"">
      <CardHeader>
        <CardTitle class=""text-2xl""> Register </CardTitle>
        <CardDescription> Create a new account </CardDescription>
      </CardHeader>
      <CardContent>
        <div class=""flex flex-col gap-4 mb-4 justify-center items-center"">
          <Button variant=""outline"" class=""w-full""> Register with Google </Button>
          <Separator label=""Or"" />
        </div>
        <form class=""grid gap-4"">
          <div class=""grid gap-2"">
            <Label id=""username"" class=""text-left"">Username</Label>
            <Input id=""username"" type=""text"" placeholder=""johndoe19"" required />
          </div>
          <div class=""flex flex-col sm:flex-row justify-between gap-4"">
            <div class=""grid gap-2"">
              <Label id=""first_name"" class=""text-left"">First Name</Label>
              <Input id=""first_name"" type=""text"" placeholder=""John"" required />
            </div>
            <div class=""grid gap-2"">
              <Label id=""last_name"" class=""text-left"">Last Name</Label>
              <Input id=""last_name"" type=""text"" placeholder=""Doe"" required />
            </div>
          </div>
          <div class=""grid gap-2"">
            <Label id=""email"" class=""text-left"">Email</Label>
            <Input id=""email"" type=""email"" placeholder=""johndoe19@example.com"" required />
          </div>

          <div class=""grid gap-2"">
            <Label id=""password"" class=""text-left"">Password</Label>
            <Input id=""password"" type=""password"" placeholder=""*****"" autocomplete required />
          </div>

          <div class=""grid gap-2"">
            <Label id=""confirm_password"" class=""text-left"">Confirm Password</Label>
            <Input
              id=""confirm_password""
              type=""password""
              placeholder=""*****""
              autocomplete
              required
            />
          </div>
          <Button type=""submit"" class=""w-full""> Register </Button>
          <!-- <Button variant=""outline"" class=""w-full""> Login with Google </Button> -->
        </form>
        <div class=""mt-4 text-sm text-center"">
          Already have an account?
          <RouterLink to=""/login"" class=""underline""> Login </RouterLink>
        </div>
      </CardContent>
    </Card>
  </div>
</template>",
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,pages,create login.vue and copy temp from repo,"<script setup lang=""ts""></script>

<template>
  <div class=""mx-auto flex w-full justify-center items-center p-10 text-center -mt-20 min-h-[90vh]"">
    <Card class=""max-w-sm w-full mx-auto"">
      <CardHeader>
        <CardTitle class=""text-2xl""> Login </CardTitle>
        <CardDescription> Login to your account </CardDescription>
      </CardHeader>
      <CardContent>
        <div class=""flex flex-col gap-4 mb-4 justify-center items-center"">
          <Button variant=""outline"" class=""w-full""> Register with Google </Button>
          <Separator label=""Or"" />
        </div>

        <form class=""grid gap-4"">
          <div class=""grid gap-2"">
            <Label id=""email"" class=""text-left"">Email</Label>
            <Input type=""email"" placeholder=""johndoe19@example.com"" required />
          </div>
          <div class=""grid gap-2"">
            <div class=""flex items-center"">
              <Label id=""password"">Password</Label>
              <a href=""#"" class=""inline-block ml-auto text-xs underline""> Forgot your password? </a>
            </div>
            <Input id=""password"" type=""password"" autocomplete required />
          </div>
          <Button type=""submit"" class=""w-full""> Login </Button>
        </form>
        <div class=""mt-4 text-sm text-center"">
          Don't have an account?
          <RouterLink to=""/register"" class=""underline""> Register </RouterLink>
        </div>
      </CardContent>
    </Card>
  </div>
</template>",
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Terminal,add card component,npx shadcn-vue@latest add card,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Terminal,add separator component,npx shadcn-vue@latest add separator,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Terminal,add separator label,npx shadcn-vue@latest add label ,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,Terminal,npm run dev,,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,dev,http://localhost:5173/login,,
Set Up Vue.js and Supabase for Seamless Auth Integration,7,70,dev,http://localhost:5173/register,,
Use v-model to Collect Form Data Values,7,71,register.vue,create var form form fields,"const formData = ref({
  username: '',
  first_name: '',
  last_name: '',
  email: '',
  password: '',
  confirm_password: '',
})",
Use v-model to Collect Form Data Values,7,71,register.vue,two binding with v-model,"<Input id=""username"" type=""text"" placeholder=""johndoe19"" required v-model=""formData.username"" />",
Use v-model to Collect Form Data Values,7,71,register.vue,two binding with v-model for all input fields,,
Use v-model to Collect Form Data Values,7,71,Terminal,npm run dev,,
Use v-model to Collect Form Data Values,7,71,inspect,vue dev tools check if form is working,,
Register new Users with Supabase Auth and Vue.js,7,72,Supabase,Authentication > Providers,Turn confirm email off,
Register new Users with Supabase Auth and Vue.js,7,72,Supabase,Api docs > Javascript > craete new user,https://supabase.com/docs/reference/javascript/auth-signup,
Register new Users with Supabase Auth and Vue.js,7,72,Supabase,copy code for sing up with email and password code ex,"const { data, error } = await supabase.auth.signUp({
  email: 'example@email.com',
  password: 'example-password',
})",
Register new Users with Supabase Auth and Vue.js,7,72,register.vue,create new async var and add code from previous step,"const signup = async () => {

  const { data, error } = await supabase.auth.signUp({
  email: 'example@email.com',
  password: 'example-password',
})

}",
Register new Users with Supabase Auth and Vue.js,7,72,register.vue,add get email and password,"const signup = async () => {
  const { data, error } = await supabase.auth.signUp({
    email: formData.value.email,
    password: formData.value.password
  })
}",
Register new Users with Supabase Auth and Vue.js,7,72,register.vue,add if and console log for error and data,"const signup = async () => {
  const { data, error } = await supabase.auth.signUp({
    email: formData.value.email,
    password: formData.value.password
  })

  if (error) return console.log(error)

  console.log(data)
}",
Register new Users with Supabase Auth and Vue.js,7,72,register.vue,crate listen event in form with prevent to stop full page refresh,"<form class=""grid gap-4"" @submit.prevent=""signup"">",
Register new Users with Supabase Auth and Vue.js,7,72,Terminal,npm run dev,,
Register new Users with Supabase Auth and Vue.js,7,72,dev,/register and add test details and check console to see ig logged,,
Register new Users with Supabase Auth and Vue.js,7,72,supabase,go check if user is created,,
Automatically Generate User Profiles on Registration,7,73,register.vue,replace console.log(data) with insert profile ,"if(data.user) {
    supabase.from('profiles').insert({
      id:data.user.id,
      username: formData.value.username,
      full_name: formData.value.first_name + ' ' + formData.value.last_name
    })
  }",
Automatically Generate User Profiles on Registration,7,73,register.vue,below formData add router,const router = useRouter(),
Automatically Generate User Profiles on Registration,7,73,register.vue,destruct the error,"if(data.user) {
    const { error } = await supabase.from('profiles').insert({
      id:data.user.id,
      username: formData.value.username,
      full_name: formData.value.first_name + ' ' + formData.value.last_name
    })

    if (error) return console.log('profiles err: ', error)
  }",
Automatically Generate User Profiles on Registration,7,73,register.vue,redirect user to homepage, router.push('/'),
Automatically Generate User Profiles on Registration,7,73,register.vue,rather use concat for fullname,"full_name: formData.value.first_name.concat(' ', formData.value.last_name)",
Automatically Generate User Profiles on Registration,7,73,register.vue,final code,"<script setup lang=""ts"">
import { supabase } from '@/lib/supabaseClient'

const formData = ref({
  username: '',
  first_name: '',
  last_name: '',
  email: '',
  password: '',
  confirm_password: ''
})

const router = useRouter()

const signup = async () => {
  const { data, error } = await supabase.auth.signUp({
    email: formData.value.email,
    password: formData.value.password
  })

  if (error) return console.log(error)

  if(data.user) {
    const { error } = await supabase.from('profiles').insert({
      id:data.user.id,
      username: formData.value.username,
      full_name: formData.value.first_name.concat(' ', formData.value.last_name)
    })

    if (error) return console.log('profiles err: ', error)
  }

  router.push('/')

}
</script>",
Login Users with Supabase Auth and Vue.js,7,74,login.vue,craete formData var,"const formData = ref({
  email: '',
  password: '',
})",
Login Users with Supabase Auth and Vue.js,7,74,login.vue,add v-model for input email,"<Input type=""email"" placeholder=""johndoe19@example.com"" required v-model=""formData.email"" />",
Login Users with Supabase Auth and Vue.js,7,74,login.vue,add v-model for input password,"<Input id=""password"" type=""password"" autocomplete required v-model=""formData.password"" />",
Login Users with Supabase Auth and Vue.js,7,74,login.vue,craete supbase data trigger,"const signin = async () => {
  const { error } = await supabase.auth.signInWithPassword({
    email: formData.value.email,
    password: formData.value.password
  })
}",
Login Users with Supabase Auth and Vue.js,7,74,login.vue,add error log,if (error) return console.log(error),
Login Users with Supabase Auth and Vue.js,7,74,login.vue,add route ,const router = useRouter(),
Login Users with Supabase Auth and Vue.js,7,74,login.vue,then redirect user,router.push('/'),
Login Users with Supabase Auth and Vue.js,7,74,login.vue,add listen event,"<form class=""grid gap-4"" @submit.prevent=""signin"">",
Login Users with Supabase Auth and Vue.js,7,74,login.vue,Final code,"<script setup lang=""ts"">
import { supabase } from '@/lib/supabaseClient'

const formData = ref({
  email: '',
  password: ''
})

const router = useRouter()

const signin = async () => {
  const { error } = await supabase.auth.signInWithPassword({
    email: formData.value.email,
    password: formData.value.password
  })

  if (error) return console.log(error)

  router.push('/')
}
</script>

<template>
  <div class=""mx-auto flex w-full justify-center items-center p-10 text-center -mt-20 min-h-[90vh]"">
    <Card class=""max-w-sm w-full mx-auto"">
      <CardHeader>
        <CardTitle class=""text-2xl""> Login </CardTitle>
        <CardDescription> Login to your account </CardDescription>
      </CardHeader>
      <CardContent>
        <div class=""flex flex-col gap-4 mb-4 justify-center items-center"">
          <Button variant=""outline"" class=""w-full""> Register with Google </Button>
          <Separator label=""Or"" />
        </div>

        <form class=""grid gap-4"" @submit.prevent=""signin"">
          <div class=""grid gap-2"">
            <Label id=""email"" class=""text-left"">Email</Label>
            <Input
              type=""email""
              placeholder=""johndoe19@example.com""
              required
              v-model=""formData.email""
            />
          </div>
          <div class=""grid gap-2"">
            <div class=""flex items-center"">
              <Label id=""password"">Password</Label>
              <a href=""#"" class=""inline-block ml-auto text-xs underline""> Forgot your password? </a>
            </div>
            <Input
              id=""password""
              type=""password""
              autocomplete
              required
              v-model=""formData.password""
            />
          </div>
          <Button type=""submit"" class=""w-full""> Login </Button>
        </form>
        <div class=""mt-4 text-sm text-center"">
          Don't have an account?
          <RouterLink to=""/register"" class=""underline""> Register </RouterLink>
        </div>
      </CardContent>
    </Card>
  </div>
</template>",
Quick Cleanup for the Login and Register Pages,7,75,utils,create supaAuth.ts,,
Quick Cleanup for the Login and Register Pages,7,75,supaAuth.ts,create new function,"export const register = async (formData) => {
  
}",
Quick Cleanup for the Login and Register Pages,7,75,register.vue,copy signup function and inside the regsiter export,"const signup = async () => {
  const { data, error } = await supabase.auth.signUp({
    email: formData.value.email,
    password: formData.value.password
  })

  if (error) return console.log(error)

  if (data.user) {
    const { error } = await supabase.from('profiles').insert({
      id: data.user.id,
      username: formData.value.username,
      full_name: formData.value.first_name.concat(' ', formData.value.last_name)
    })

    if (error) return console.log('profiles err: ', error)
  }

  router.push('/')
}",
Quick Cleanup for the Login and Register Pages,7,75,types,create AuthForm.ts and add inteface for login and extens to Register ,"export interface LoginForm {
  email: string
  password: string
}

export interface RegisterForm extends LoginForm {
  confirmPassword: string
  username: string
  firstName: string
  lastName: string
}",
Quick Cleanup for the Login and Register Pages,7,75,register.vue,update script,"<script setup lang=""ts"">
import { register } from '@/utils/supaAuth'

const router = useRouter()

const signup = async () => {
  await register(formData.value)
}

</script>",
Quick Cleanup for the Login and Register Pages,7,75,supaAuth.ts,remove .value,"import { supabase } from '@/lib/supabaseClient'
import type { RegisterForm } from '@/types/AuthForm'

export const register = async (formData: RegisterForm) => {
    const { data, error } = await supabase.auth.signUp({
      email: formData.email,
      password: formData.password
    })

    if (error) return console.log(error)

    if (data.user) {
      const { error } = await supabase.from('profiles').insert({
        id: data.user.id,
        username: formData.username,
        full_name: formData.firstName.concat(' ', formData.lastName)
      })

      if (error) return console.log('profiles err: ', error)
    }

    router.push('/')
  }",
Quick Cleanup for the Login and Register Pages,7,75,supaAuth.ts,change routre.pus to return true,"import { supabase } from '@/lib/supabaseClient'
import type { RegisterForm } from '@/types/AuthForm'

export const register = async (formData: RegisterForm) => {
    const { data, error } = await supabase.auth.signUp({
      email: formData.email,
      password: formData.password
    })

    if (error) return console.log(error)

    if (data.user) {
      const { error } = await supabase.from('profiles').insert({
        id: data.user.id,
        username: formData.username,
        full_name: formData.firstName.concat(' ', formData.lastName)
      })

      if (error) return console.log('profiles err: ', error)
    }

    return true
  }",
Quick Cleanup for the Login and Register Pages,7,75,register.vue,change signup,"const signup = async () => {
  const isRegistered = await register(formData.value)

  if (isRegistered) router.push('/')
}",
Quick Cleanup for the Login and Register Pages,7,75,supaAuth.ts,creat login export ,"export const login = async (formData: LoginForm) => {
  const { error } = await supabase.auth.signInWithPassword({
    email: formData.email,
    password: formData.password
  })

  if (error) return console.log(error)

    return true
}",
Quick Cleanup for the Login and Register Pages,7,75,login.vue,update signin function,"const signin = async () => {
  const isLoggedIn = await login(formData.value)

  if (isLoggedIn) router.push('/')
}",
Quick Cleanup for the Login and Register Pages,7,75,supaAuth.ts,final code,"import { supabase } from '@/lib/supabaseClient'
import type { LoginForm, RegisterForm } from '@/types/AuthForm'

export const register = async (formData: RegisterForm) => {
    const { data, error } = await supabase.auth.signUp({
      email: formData.email,
      password: formData.password
    })

    if (error) return console.log(error)

    if (data.user) {
      const { error } = await supabase.from('profiles').insert({
        id: data.user.id,
        username: formData.username,
        full_name: formData.firstName.concat(' ', formData.lastName)
      })

      if (error) return console.log('profiles err: ', error)
    }

    return true
  }

export const login = async (formData: LoginForm) => {
  const { error } = await supabase.auth.signInWithPassword({
    email: formData.email,
    password: formData.password
  })

  if (error) return console.log(error)

    return true
}",
Quick Cleanup for the Login and Register Pages,7,75,register.vue,final code,"<script setup lang=""ts"">
import { register } from '@/utils/supaAuth'

const formData = ref({
  username: '',
  firstName: '',
  lastName: '',
  email: '',
  password: '',
  confirmPassword: ''
})

const router = useRouter()

const signup = async () => {
  const isRegistered = await register(formData.value)

  if (isRegistered) router.push('/')
}
</script>

<template>
  <div
    class=""mx-auto w-full flex justify-center items-center p-10 text-center -mt-10 min-h-[90vh] h-full""
  >
    <Card class=""max-w-sm w-full mx-auto h-full"">
      <CardHeader>
        <CardTitle class=""text-2xl""> Register </CardTitle>
        <CardDescription> Create a new account </CardDescription>
      </CardHeader>
      <CardContent>
        <div class=""flex flex-col gap-4 mb-4 justify-center items-center"">
          <Button variant=""outline"" class=""w-full""> Register with Google </Button>
          <Separator label=""Or"" />
        </div>
        <form class=""grid gap-4"" @submit.prevent=""signup"">
          <div class=""grid gap-2"">
            <Label id=""username"" class=""text-left"">Username</Label>
            <Input
              id=""username""
              type=""text""
              placeholder=""johndoe19""
              required
              v-model=""formData.username""
            />
          </div>
          <div class=""flex flex-col sm:flex-row justify-between gap-4"">
            <div class=""grid gap-2"">
              <Label id=""first_name"" class=""text-left"">First Name</Label>
              <Input
                id=""first_name""
                type=""text""
                placeholder=""John""
                required
                v-model=""formData.firstName""
              />
            </div>
            <div class=""grid gap-2"">
              <Label id=""last_name"" class=""text-left"">Last Name</Label>
              <Input
                id=""last_name""
                type=""text""
                placeholder=""Doe""
                required
                v-model=""formData.lastName""
              />
            </div>
          </div>
          <div class=""grid gap-2"">
            <Label id=""email"" class=""text-left"">Email</Label>
            <Input
              id=""email""
              type=""email""
              placeholder=""johndoe19@example.com""
              required
              v-model=""formData.email""
            />
          </div>

          <div class=""grid gap-2"">
            <Label id=""password"" class=""text-left"">Password</Label>
            <Input
              id=""password""
              type=""password""
              placeholder=""*****""
              autocomplete
              required
              v-model=""formData.password""
            />
          </div>

          <div class=""grid gap-2"">
            <Label id=""confirm_password"" class=""text-left"">Confirm Password</Label>
            <Input
              id=""confirm_password""
              type=""password""
              placeholder=""*****""
              autocomplete
              required
              v-model=""formData.confirmPassword""
            />
          </div>
          <Button type=""submit"" class=""w-full""> Register </Button>
          <!-- <Button variant=""outline"" class=""w-full""> Login with Google </Button> -->
        </form>
        <div class=""mt-4 text-sm text-center"">
          Already have an account?
          <RouterLink to=""/login"" class=""underline""> Login </RouterLink>
        </div>
      </CardContent>
    </Card>
  </div>
</template>",
Quick Cleanup for the Login and Register Pages,7,75,AuthForm.ts,fnal code,"export interface LoginForm {
  email: string
  password: string
}

export interface RegisterForm extends LoginForm {
  confirmPassword: string
  username: string
  firstName: string
  lastName: string
}",
Quick Cleanup for the Login and Register Pages,7,75,login.vue,final code,"<script setup lang=""ts"">
import { login } from '@/utils/supaAuth'

const formData = ref({
  email: '',
  password: ''
})

const router = useRouter()

const signin = async () => {
  const isLoggedIn = await login(formData.value)

  if (isLoggedIn) router.push('/')
}
</script>

<template>
  <div class=""mx-auto flex w-full justify-center items-center p-10 text-center -mt-20 min-h-[90vh]"">
    <Card class=""max-w-sm w-full mx-auto"">
      <CardHeader>
        <CardTitle class=""text-2xl""> Login </CardTitle>
        <CardDescription> Login to your account </CardDescription>
      </CardHeader>
      <CardContent>
        <div class=""flex flex-col gap-4 mb-4 justify-center items-center"">
          <Button variant=""outline"" class=""w-full""> Register with Google </Button>
          <Separator label=""Or"" />
        </div>

        <form class=""grid gap-4"" @submit.prevent=""signin"">
          <div class=""grid gap-2"">
            <Label id=""email"" class=""text-left"">Email</Label>
            <Input
              type=""email""
              placeholder=""johndoe19@example.com""
              required
              v-model=""formData.email""
            />
          </div>
          <div class=""grid gap-2"">
            <div class=""flex items-center"">
              <Label id=""password"">Password</Label>
              <a href=""#"" class=""inline-block ml-auto text-xs underline""> Forgot your password? </a>
            </div>
            <Input
              id=""password""
              type=""password""
              autocomplete
              required
              v-model=""formData.password""
            />
          </div>
          <Button type=""submit"" class=""w-full""> Login </Button>
        </form>
        <div class=""mt-4 text-sm text-center"">
          Don't have an account?
          <RouterLink to=""/register"" class=""underline""> Register </RouterLink>
        </div>
      </CardContent>
    </Card>
  </div>
</template>
",
Set Up Auth Store and Integrate It with Utility Functions,7,76,stores ,create auth.ts and add store,"import type { Session, User } from '@supabase/supabase-js'
import type { Tables } from 'database/types'

export const useAuthStore = defineStore('auth-store', () => {
  const user = ref<null | User>(null)
  const profile = ref<null | Tables<'profiles'>>(null)

  const setAuth = (userSession: null | Session = null) => {
    if (!userSession) {
      user.value = null
      return
    }

    user.value = userSession.user
  }

  return {
    user,
    profile,
    setAuth
  }
})",
Set Up Auth Store and Integrate It with Utility Functions,7,76,supaAuth.ts,add after imports ,const authStore = useAuthStore(),
Set Up Auth Store and Integrate It with Utility Functions,7,76,supaAuth.ts,add above return true,authStore.setAuth(data.session),
Set Up Auth Store and Integrate It with Utility Functions,7,76,supaAuth.ts,update the login function also,"export const login = async (formData: LoginForm) => {
  const { data, error } = await supabase.auth.signInWithPassword({
    email: formData.email,
    password: formData.password
  })

  if (error) return console.log(error)
  authStore.setAuth(data.session)
  return true",
Fetch the User Profile and Update the Auth Store,7,77,auth.ts,add setProfile befor setAuth,"const setProfile = async () => {
    if (!user.value) {
      profile.value = null
      return
    }

    if (!profile.value || profile.value.id !== user.value.id) {
      //.. fetch the profile
    }
  }",
Fetch the User Profile and Update the Auth Store,7,77,supaQueries.ts,create new query profielQuery,"export const profileQuery = (id: string) => {
  return supabase.from('profiles').select().eq('id', id).single()
}",
Fetch the User Profile and Update the Auth Store,7,77,auth.ts,add profileQuery to setProfile,"const setProfile = async () => {
    if (!user.value) {
      profile.value = null
      return
    }

    if (!profile.value || profile.value.id !== user.value.id) {
     const {data} = await profileQuery(user.value.id)

     profile.value = data || null
    }
  }",
Fetch the User Profile and Update the Auth Store,7,77,auth.ts,update setAuth,"const setAuth = async (userSession: null | Session = null) => {
    if (!userSession) {
      user.value = null
      return
    }

    user.value = userSession.user
    await setProfile()
  }",
Fetch the User Profile and Update the Auth Store,7,77,supaAuth.ts,update with await for async from setAuth,"import { supabase } from '@/lib/supabaseClient'
import { useAuthStore } from '@/stores/auth'
import type { LoginForm, RegisterForm } from '@/types/AuthForm'

const authStore = useAuthStore()

export const register = async (formData: RegisterForm) => {
  const { data, error } = await supabase.auth.signUp({
    email: formData.email,
    password: formData.password
  })

  if (error) return console.log(error)

  if (data.user) {
    const { error } = await supabase.from('profiles').insert({
      id: data.user.id,
      username: formData.username,
      full_name: formData.firstName.concat(' ', formData.lastName)
    })

    if (error) return console.log('profiles err: ', error)
  }
  await authStore.setAuth(data.session)
  return true
}

export const login = async (formData: LoginForm) => {
  const { data, error } = await supabase.auth.signInWithPassword({
    email: formData.email,
    password: formData.password
  })

  if (error) return console.log(error)

  await authStore.setAuth(data.session)
  return true
}",
Fetch the User Profile and Update the Auth Store,7,77,page.ts,copy hot module and dd to auth.ts,"if (import.meta.hot) {
  import.meta.hot.accept(acceptHMRUpdate(usePageStore, import.meta.hot))
}",
Fetch the User Profile and Update the Auth Store,7,77,error.ts,copy hot module and dd to error store,"if (import.meta.hot) {
  import.meta.hot.accept(acceptHMRUpdate(usePageStore, import.meta.hot))
}",
Retrieve the Auth Session using Supabase Client,7,78,Supbase,Api docs > Javascript > retrieve a session,https://supabase.com/docs/reference/javascript/auth-getsession,
Retrieve the Auth Session using Supabase Client,7,78,Api docs > Javascript > retrieve a session,Api docs > Javascript > retrieve a session,"const { data, error } = await supabase.auth.getSession()",
